#po Enhancers
#Created from ./po_gal5/po_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by X20180716.F_TKD180701835_1.fq.gz.rmdup.bam
#Using cutoff of 15327.2206 for Super-Enhancers
#Created on Oct 23 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X20180716.F_TKD180701835_1.fq.gz.rmdup.bam	X20180716.IN_TKD180701837_1.fq.gz.rmdup.bam	enhancerRank	isSuper
1_po.27ac_peak_7321_lociStitched	2	37327278	37327688	1	411	956.079	158.137	5148	0
1_po.27ac_peak_3922_lociStitched	12	3452883	3453400	1	518	929.9279	132.1969	5149	0
1_po.27ac_peak_13462_lociStitched	4	29111206	29111887	1	682	1020.6147	222.8913	5150	0
1_po.27ac_peak_17762_lociStitched	9	22620604	22621089	1	486	989.206	191.7205	5151	0
1_po.27ac_peak_2234_lociStitched	1	144511075	144511552	1	478	947.5128	150.2073	5152	0
1_po.27ac_peak_2265_lociStitched	1	145160891	145161445	1	555	981.688	184.5374	5153	0
1_po.27ac_peak_11715_lociStitched	3	35115853	35116472	1	620	1049.9478	252.7996	5154	0
1_po.27ac_peak_6414_lociStitched	19	522559	523027	1	469	931.32	134.3628	5155	0
1_po.27ac_peak_13069_lociStitched	4	4295768	4296349	1	582	1016.2271	219.5599	5156	0
1_po.27ac_peak_8405_lociStitched	2	126412473	126412902	1	430	915.0999	118.8759	5157	0
1_po.27ac_peak_321_lociStitched	1	29535677	29536207	1	531	1012.3	216.24	5158	0
1_po.27ac_peak_5034_lociStitched	14	7296303	7296862	1	560	987.4176	192.296	5159	0
1_po.27ac_peak_15579_lociStitched	6	10735297	10735750	1	454	960.5865	165.6621	5160	0
1_po.27ac_peak_12151_lociStitched	3	60080364	60080958	1	595	1045.9746	251.0838	5161	0
1_po.27ac_peak_9044_lociStitched	20	9979249	9979602	1	354	907.2806	112.96	5162	0
1_po.27ac_peak_3179_lociStitched	10	13174713	13175130	1	418	983.9115	190.0269	5163	0
1_po.27ac_peak_16838_lociStitched	8	7591805	7592327	1	523	915.6402	122.4612	5164	0
1_po.27ac_peak_12723_lociStitched	3	109273970	109274422	1	453	986.8516	194.2244	5165	0
1_po.27ac_peak_1009_lociStitched	1	54753430	54753955	1	526	953.4525	161.49	5166	0
1_po.27ac_peak_16052_lociStitched	6	35053565	35054169	1	605	1003.0628	211.6416	5167	0
1_po.27ac_peak_15907_lociStitched	6	27068777	27069278	1	502	938.874	147.4944	5168	0
1_po.27ac_peak_271_lociStitched	1	24081011	24081562	1	552	957.0319	166.402	5169	0
1_po.27ac_peak_16658_lociStitched	7	36872688	36873299	1	612	975.156	184.5831	5170	0
1_po.27ac_peak_13623_lociStitched	4	38320656	38321143	1	488	941.7119	151.7492	5171	0
1_po.27ac_peak_18788_lociStitched	Z	73045693	73046280	1	588	826.3199	37.2745	5172	0
1_po.27ac_peak_1348_lociStitched	1	72102313	72102900	1	588	941.9002	152.9135	5173	0
1_po.27ac_peak_17874_lociStitched	AADN04000777.1	33021	33543	1	523	996.3414	207.8082	5174	0
1_po.27ac_peak_5492_lociStitched	15	8675649	8676206	1	558	1095.4519	307.5754	5175	0
1_po.27ac_peak_12444_lociStitched	3	82930777	82931280	1	504	960.4282	172.6799	5176	0
1_po.27ac_peak_7815_lociStitched	2	68702141	68702714	1	574	992.6652	205.5924	5177	0
1_po.27ac_peak_3024_lociStitched	10	7551669	7552147	1	479	901.5558	115.3414	5178	0
1_po.27ac_peak_9553_lociStitched	21	5261100	5261634	1	535	933.5922	148.719	5179	0
1_po.27ac_peak_1466_lociStitched	1	77259368	77259878	1	511	969.357	184.722	5180	0
1_po.27ac_peak_1268_lociStitched	1	68499049	68499596	1	548	971.8002	187.8945	5181	0
1_po.27ac_peak_12094_lociStitched	3	57047057	57047635	1	579	984.7386	201.3174	5182	0
1_po.27ac_peak_8017_lociStitched	2	97215889	97216589	1	701	1030.26	247.17	5183	0
1_po.27ac_peak_16912_lociStitched	8	11447681	11448209	1	529	907.2624	124.5552	5184	0
1_po.27ac_peak_6379_lociStitched	18	10707615	10708085	1	471	1006.458	223.861	5185	0
1_po.27ac_peak_2840_lociStitched	1	195901184	195901545	1	362	857.5916	75.0158	5186	0
1_po.27ac_peak_18403_lociStitched	KQ759665.1	1903	2493	1	591	973.146	190.747	5187	0
1_po.27ac_peak_4313_lociStitched	12	18607432	18607948	1	517	942.2676	160.2696	5188	0
1_po.27ac_peak_4297_lociStitched	12	18141495	18141990	1	496	950.9445	168.993	5189	0
1_po.27ac_peak_9387_lociStitched	21	1776118	1776876	1	759	994.6476	212.7706	5190	0
1_po.27ac_peak_18358_lociStitched	KQ759539.1	41168	41704	1	537	912.54	131.2664	5191	0
1_po.27ac_peak_32_lociStitched	1	1110194	1110736	1	543	987.0362	205.8516	5192	0
1_po.27ac_peak_13464_lociStitched	4	29453827	29454494	1	668	999.5662	218.5092	5193	0
1_po.27ac_peak_7149_lociStitched	2	22098261	22098983	1	723	1010.3668	229.7404	5194	0
1_po.27ac_peak_4092_lociStitched	12	9058296	9058829	1	534	921.6636	141.4049	5195	0
1_po.27ac_peak_2734_lociStitched	1	186571905	186572490	1	586	933.9525	154.557	5196	0
1_po.27ac_peak_14978_lociStitched	5	38803217	38803901	1	685	978.8724	199.6596	5197	0
1_po.27ac_peak_13084_lociStitched	4	6071635	6072224	1	590	930.7967	152.1976	5198	0
1_po.27ac_peak_11737_lociStitched	3	38336948	38337398	1	451	879.03	100.8	5199	0
1_po.27ac_peak_7535_lociStitched	2	54581914	54582473	1	560	992.6722	214.9355	5200	0
1_po.27ac_peak_13068_lociStitched	4	4159627	4160107	1	481	867.36	90.192	5201	0
1_po.27ac_peak_6285_lociStitched	18	7866815	7867434	1	620	1026.7353	250.3855	5202	0
1_po.27ac_peak_12343_lociStitched	3	76740339	76740803	1	465	903.0368	127.2288	5203	0
1_po.27ac_peak_6869_lociStitched	2	4026908	4027372	1	465	904.2432	128.6208	5204	0
1_po.27ac_peak_5085_lociStitched	14	8772435	8773091	1	657	920.2368	144.648	5205	0
1_po.27ac_peak_18142_lociStitched	AADN04009223.1	4430	4986	1	557	964.66	189.1512	5206	0
1_po.27ac_peak_15455_lociStitched	6	750699	751348	1	650	964.0895	188.9888	5207	0
1_po.27ac_peak_11199_lociStitched	3	8628206	8628594	1	389	946.2156	171.6512	5208	0
1_po.27ac_peak_14327_lociStitched	5	5522195	5522812	1	618	1025.7625	251.3658	5209	0
1_po.27ac_peak_7435_lociStitched	2	46830613	46831059	1	447	888.5658	114.6666	5210	0
1_po.27ac_peak_11082_lociStitched	3	2443999	2444513	1	515	937.3818	164.3258	5211	0
1_po.27ac_peak_8356_lociStitched	2	117172180	117172697	1	518	930.0313	157.0646	5212	0
1_po.27ac_peak_4984_lociStitched	14	5393018	5393705	1	688	1083.2616	310.5927	5213	0
1_po.27ac_peak_9794_lociStitched	23	1945566	1946000	1	435	925.4616	152.8114	5214	0
1_po.27ac_peak_11627_lociStitched	3	29795835	29796383	1	549	885.7872	113.5456	5215	0
1_po.27ac_peak_13255_lociStitched	4	14247093	14247694	1	602	982.3345	210.4101	5216	0
1_po.27ac_peak_12056_lociStitched	3	55822231	55822675	1	445	935.1528	163.3032	5217	0
1_po.27ac_peak_7062_lociStitched	2	15995720	15996298	1	579	871.913	100.1096	5218	0
1_po.27ac_peak_7488_lociStitched	2	51671900	51672356	1	457	1009.356	237.576	5219	0
1_po.27ac_peak_18422_lociStitched	W	3103216	3103735	1	520	890.8635	119.6295	5220	0
1_po.27ac_peak_64_lociStitched	1	3585279	3585904	1	626	976.1875	205.1875	5221	0
1_po.27ac_peak_18085_lociStitched	AADN04005899.1	8828	9439	1	612	880.6954	110.4077	5222	0
1_po.27ac_peak_2649_lociStitched	1	182673484	182673978	1	495	904.267	134.0222	5223	0
1_po.27ac_peak_1267_lociStitched	1	68460341	68460904	1	564	957.8882	188.3798	5224	0
1_po.27ac_peak_16930_lociStitched	8	12089824	12090402	1	579	919.4246	151.2626	5225	0
1_po.27ac_peak_2147_lociStitched	1	132943532	132944137	1	606	907.621	139.5735	5226	0
1_po.27ac_peak_15949_lociStitched	6	30025627	30026085	1	459	915.1756	147.476	5227	0
1_po.27ac_peak_13622_lociStitched	4	38285284	38285834	1	551	910.03	142.505	5228	0
1_po.27ac_peak_14215_lociStitched	4	90757451	90758035	1	585	966.6368	199.2608	5229	0
1_po.27ac_peak_6996_lociStitched	2	12419649	12420237	1	589	873.2976	105.9576	5230	0
1_po.27ac_peak_15416_lociStitched	5	58092633	58093116	1	484	917.8449	150.7926	5231	0
1_po.27ac_peak_11987_lociStitched	3	52035389	52035846	1	458	965.9152	199.0235	5232	0
1_po.27ac_peak_7546_lociStitched	2	57062330	57062794	1	465	905.4496	138.6896	5233	0
1_po.27ac_peak_13822_lociStitched	4	55240895	55241475	1	581	982.636	216.572	5234	0
1_po.27ac_peak_3122_lociStitched	10	11269540	11270080	1	541	916.65	150.66	5235	0
1_po.27ac_peak_17322_lociStitched	9	1819764	1820268	1	505	924.0336	158.4072	5236	0
1_po.27ac_peak_17579_lociStitched	9	14950186	14950815	1	630	929.0959	163.7287	5237	0
1_po.27ac_peak_14910_lociStitched	5	30090848	30091244	1	397	936.5004	171.1908	5238	0
1_po.27ac_peak_11471_lociStitched	3	20959469	20960033	1	565	874.6512	109.5852	5239	0
1_po.27ac_peak_15789_lociStitched	6	19890218	19890786	1	569	1037.5088	272.64	5240	0
1_po.27ac_peak_15134_lociStitched	5	45484972	45485540	1	569	894.2024	130.4696	5241	0
1_po.27ac_peak_16964_lociStitched	8	14050927	14051359	1	433	879.2064	115.9056	5242	0
1_po.27ac_peak_14161_lociStitched	4	86019075	86019679	1	605	898.9936	136.5644	5243	0
1_po.27ac_peak_18074_lociStitched	AADN04005000.1	8373	9034	1	662	877.7419	115.6089	5244	0
1_po.27ac_peak_1694_lociStitched	1	88559078	88559550	1	473	915.4912	154.2024	5245	0
1_po.27ac_peak_6377_lociStitched	18	10509551	10510070	1	520	1035.6645	274.4991	5246	0
1_po.27ac_peak_13405_lociStitched	4	21936049	21936527	1	479	990.7506	229.6312	5247	0
1_po.27ac_peak_10007_lociStitched	23	5640077	5640664	1	588	917.1875	157.0812	5248	0
1_po.27ac_peak_158_lociStitched	1	12676697	12677244	1	548	1052.7015	292.8638	5249	0
1_po.27ac_peak_17281_lociStitched	8	29887496	29888076	1	581	1042.086	282.286	5250	0
1_po.27ac_peak_3295_lociStitched	10	17847246	17847723	1	478	920.8485	161.226	5251	0
1_po.27ac_peak_6770_lociStitched	2	505518	505928	1	411	874.448	115.005	5252	0
1_po.27ac_peak_11550_lociStitched	3	26625836	26626321	1	486	929.4055	170.0895	5253	0
1_po.27ac_peak_13470_lociStitched	4	29578278	29578764	1	487	864.5454	105.5106	5254	0
1_po.27ac_peak_17953_lociStitched	AADN04001516.1	12651	12973	1	323	1111.7694	353.7492	5255	0
1_po.27ac_peak_18389_lociStitched	KQ759587.1	11323	11695	1	373	837.558	80.3148	5256	0
1_po.27ac_peak_14891_lociStitched	5	29674356	29674991	1	636	957.3895	200.2155	5257	0
1_po.27ac_peak_4432_lociStitched	13	3602975	3603403	1	429	861.3928	104.9884	5258	0
1_po.27ac_peak_652_lociStitched	1	44689163	44689685	1	523	830.2932	74.2806	5259	0
1_po.27ac_peak_14426_lociStitched	5	10256297	10256708	1	412	911.7624	155.8101	5260	0
1_po.27ac_peak_4670_lociStitched	13	13942106	13942583	1	478	959.1039	203.2974	5261	0
1_po.27ac_peak_10606_lociStitched	26	5069127	5069598	1	472	987.5928	231.9675	5262	0
1_po.27ac_peak_14918_lociStitched	5	34184126	34184692	1	567	978.7272	223.1738	5263	0
1_po.27ac_peak_16387_lociStitched	7	15605684	15606141	1	458	945.7615	190.2948	5264	0
1_po.27ac_peak_15361_lociStitched	5	55822936	55823484	1	549	949.9032	195.3072	5265	0
1_po.27ac_peak_10986_lociStitched	28	3662171	3662826	1	656	1000.2505	245.8215	5266	0
1_po.27ac_peak_782_lociStitched	1	49474813	49475263	1	451	895.86	141.84	5267	0
1_po.27ac_peak_7070_lociStitched	2	16080104	16080641	1	538	956.934	203.3619	5268	0
1_po.27ac_peak_18502_lociStitched	Z	16513712	16514301	1	590	886.7984	133.5263	5269	0
1_po.27ac_peak_1726_lociStitched	1	92227388	92227917	1	530	924.3746	171.7134	5270	0
1_po.27ac_peak_9494_lociStitched	21	3564235	3564755	1	521	894.608	142.272	5271	0
1_po.27ac_peak_7894_lociStitched	2	81143453	81144054	1	602	987.5632	235.7122	5272	0
1_po.27ac_peak_2432_lociStitched	1	169192585	169193206	1	622	902.5614	150.903	5273	0
1_po.27ac_peak_18208_lociStitched	AADN04013231.1	3566	4072	1	507	925.3222	173.7604	5274	0
1_po.27ac_peak_14082_lociStitched	4	79112584	79113124	1	541	945.594	194.13	5275	0
1_po.27ac_peak_3561_lociStitched	11	3478721	3479261	1	541	885.006	133.974	5276	0
1_po.27ac_peak_18450_lociStitched	Z	9209090	9209657	1	568	844.3764	93.555	5277	0
1_po.27ac_peak_1363_lociStitched	1	72634426	72634885	1	460	883.8045	133.0641	5278	0
1_po.27ac_peak_1149_lociStitched	1	61679657	61680163	1	507	893.09	142.3884	5279	0
1_po.27ac_peak_4015_lociStitched	12	8426410	8426831	1	422	957.9434	207.6793	5280	0
1_po.27ac_peak_11373_lociStitched	3	17124254	17124873	1	620	986.9955	236.8913	5281	0
1_po.27ac_peak_3123_lociStitched	10	11468499	11469103	1	605	957.2796	207.474	5282	0
1_po.27ac_peak_13661_lociStitched	4	44720920	44721465	1	546	905.8445	156.088	5283	0
1_po.27ac_peak_4296_lociStitched	12	17865703	17866288	1	586	919.854	170.82	5284	0
1_po.27ac_peak_10408_lociStitched	26	354312	354873	1	562	895.6365	146.7015	5285	0
1_po.27ac_peak_13897_lociStitched	4	60839324	60839835	1	512	922.3039	173.5867	5286	0
1_po.27ac_peak_1667_lociStitched	1	87489083	87489675	1	593	919.8496	171.2656	5287	0
1_po.27ac_peak_14499_lociStitched	5	13840790	13841383	1	594	1007.7442	260.327	5288	0
1_po.27ac_peak_15243_lociStitched	5	49824054	49824639	1	586	1013.571	266.2335	5289	0
1_po.27ac_peak_15828_lociStitched	6	22100718	22101360	1	643	1011.5352	264.4398	5290	0
1_po.27ac_peak_2721_lociStitched	1	185620043	185620530	1	488	908.8881	161.9275	5291	0
1_po.27ac_peak_5633_lociStitched	16	58301	58801	1	501	895.95	149	5292	0
1_po.27ac_peak_17131_lociStitched	8	23627397	23627886	1	490	930.3225	183.7173	5293	0
1_po.27ac_peak_12685_lociStitched	3	107343682	107344270	1	589	1035.9384	289.7076	5294	0
1_po.27ac_peak_2600_lociStitched	1	178817166	178817615	1	450	939.4876	193.5639	5295	0
1_po.27ac_peak_14184_lociStitched	4	89215324	89215932	1	609	912.4864	167.3824	5296	0
1_po.27ac_peak_4246_lociStitched	12	14601062	14601589	1	528	824.2807	79.4716	5297	0
1_po.27ac_peak_15554_lociStitched	6	9344109	9344592	1	484	912.4353	168.3738	5298	0
1_po.27ac_peak_3130_lociStitched	10	12183872	12184481	1	610	963.3162	219.9099	5299	0
1_po.27ac_peak_18283_lociStitched	AADN04021269.1	374	994	1	621	823.236	80.414	5300	0
1_po.27ac_peak_17161_lociStitched	8	24711123	24711652	1	530	889.1961	146.3743	5301	0
1_po.27ac_peak_14277_lociStitched	5	3122201	3122623	1	423	1091.2498	349.5426	5302	0
1_po.27ac_peak_12962_lociStitched	4	1877413	1877839	1	427	917.5188	176.6196	5303	0
1_po.27ac_peak_9295_lociStitched	20	13756881	13757479	1	599	963.7966	223.054	5304	0
1_po.27ac_peak_7578_lociStitched	2	59073958	59074513	1	556	925.407	184.704	5305	0
1_po.27ac_peak_10335_lociStitched	25	2197407	2197984	1	578	910.2175	170.3881	5306	0
1_po.27ac_peak_12686_lociStitched	3	107547410	107547911	1	502	950.397	210.8709	5307	0
1_po.27ac_peak_13332_lociStitched	4	17371659	17372208	1	550	879.8823	140.9832	5308	0
1_po.27ac_peak_7735_lociStitched	2	64832920	64833461	1	542	965.0358	226.1921	5309	0
1_po.27ac_peak_13675_lociStitched	4	46114320	46114800	1	481	872.592	133.776	5310	0
1_po.27ac_peak_6642_lociStitched	19	7204644	7205082	1	439	836.9742	98.2872	5311	0
1_po.27ac_peak_7163_lociStitched	2	22728170	22728570	1	401	883.92	145.36	5312	0
1_po.27ac_peak_12281_lociStitched	3	68589260	68589789	1	530	851.1081	112.7299	5313	0
1_po.27ac_peak_14703_lociStitched	5	23750453	23750834	1	382	893.0259	154.6479	5314	0
1_po.27ac_peak_2275_lociStitched	1	146483991	146484620	1	630	1029.044	291.1641	5315	0
1_po.27ac_peak_13980_lociStitched	4	68799194	68799668	1	475	854.4798	116.6514	5316	0
1_po.27ac_peak_6465_lociStitched	19	4102102	4102459	1	358	907.6011	170.9316	5317	0
1_po.27ac_peak_18236_lociStitched	AADN04015625.1	3358	3915	1	558	908.5784	172.113	5318	0
1_po.27ac_peak_15509_lociStitched	6	4798800	4799338	1	539	923.5308	187.1164	5319	0
1_po.27ac_peak_17748_lociStitched	9	20700633	20701174	1	542	926.192	189.9451	5320	0
1_po.27ac_peak_1747_lociStitched	1	92494817	92495201	1	385	909.5808	173.4528	5321	0
1_po.27ac_peak_18284_lociStitched	AADN04021290.1	1320	1716	1	397	783.6048	47.52	5322	0
1_po.27ac_peak_7283_lociStitched	2	33862209	33862795	1	587	961.7432	225.8444	5323	0
1_po.27ac_peak_7434_lociStitched	2	46513748	46514151	1	404	856.8183	121.6254	5324	0
1_po.27ac_peak_10139_lociStitched	24	4120404	4120825	1	422	769.4617	34.3115	5325	0
1_po.27ac_peak_16190_lociStitched	7	7251230	7251695	1	466	932.046	197.2995	5326	0
1_po.27ac_peak_5892_lociStitched	17	7753196	7753775	1	580	908.7405	174.1632	5327	0
1_po.27ac_peak_1651_lociStitched	1	86769559	86770055	1	497	885.36	150.784	5328	0
1_po.27ac_peak_8195_lociStitched	2	106753743	106754312	1	570	848.2652	114.1983	5329	0
1_po.27ac_peak_14879_lociStitched	5	29333555	29334211	1	657	975.4064	242.4576	5330	0
1_po.27ac_peak_10172_lociStitched	24	4560809	4561311	1	503	826.5932	93.7736	5331	0
1_po.27ac_peak_18058_lociStitched	AADN04004347.1	1727	2327	1	601	819.3	86.82	5332	0
1_po.27ac_peak_4183_lociStitched	12	11506256	11506610	1	355	834.8028	102.8016	5333	0
1_po.27ac_peak_16576_lociStitched	7	30653427	30653916	1	490	928.7088	196.9692	5334	0
1_po.27ac_peak_12974_lociStitched	4	2123109	2123531	1	423	853.1996	121.6204	5335	0
1_po.27ac_peak_11994_lociStitched	3	53190900	53191360	1	461	851.69	120.658	5336	0
1_po.27ac_peak_15135_lociStitched	5	45511877	45512423	1	547	842.6418	111.657	5337	0
1_po.27ac_peak_18262_lociStitched	AADN04017684.1	1719	2034	1	316	928.179	198.0405	5338	0
1_po.27ac_peak_7358_lociStitched	2	41880982	41881350	1	369	766.2864	36.5424	5339	0
1_po.27ac_peak_6850_lociStitched	2	1998453	1998997	1	545	876.8736	147.8048	5340	0
1_po.27ac_peak_2590_lociStitched	1	177425015	177425453	1	439	893.301	164.25	5341	0
1_po.27ac_peak_10562_lociStitched	26	4148337	4148852	1	516	951.823	223.0465	5342	0
1_po.27ac_peak_8324_lociStitched	2	115536145	115536673	1	529	877.4304	148.8432	5343	0
1_po.27ac_peak_10439_lociStitched	26	1078835	1079215	1	381	849.908	121.524	5344	0
1_po.27ac_peak_5604_lociStitched	15	11162794	11163226	1	433	861.7104	133.6608	5345	0
1_po.27ac_peak_5647_lociStitched	16	566148	566706	1	559	888.3918	160.4808	5346	0
1_po.27ac_peak_16039_lociStitched	6	32488044	32488551	1	508	850.3404	123.2517	5347	0
1_po.27ac_peak_18039_lociStitched	AADN04003625.1	10312	10893	1	582	900.8986	174.5324	5348	0
1_po.27ac_peak_11118_lociStitched	3	4187804	4188244	1	441	860.772	135.256	5349	0
1_po.27ac_peak_16660_lociStitched	8	101128	101664	1	537	867.3552	142.576	5350	0
1_po.27ac_peak_9857_lociStitched	23	3766284	3766708	1	425	846.9824	122.2816	5351	0
1_po.27ac_peak_16699_lociStitched	8	2339296	2339860	1	565	890.556	166.3236	5352	0
1_po.27ac_peak_827_lociStitched	1	50506174	50506776	1	603	951.762	227.6162	5353	0
1_po.27ac_peak_8806_lociStitched	20	603781	604407	1	627	905.6342	181.54	5354	0
1_po.27ac_peak_15071_lociStitched	5	44235559	44235979	1	421	864.066	140.406	5355	0
1_po.27ac_peak_7348_lociStitched	2	41252106	41252503	1	398	869.3506	146.0166	5356	0
1_po.27ac_peak_14471_lociStitched	5	13240853	13241325	1	473	857.3408	134.3312	5357	0
1_po.27ac_peak_18268_lociStitched	AADN04018104.1	1703	2038	1	336	1080.6765	357.6795	5358	0
1_po.27ac_peak_9584_lociStitched	21	6487177	6487646	1	470	863.6635	140.7	5359	0
1_po.27ac_peak_18167_lociStitched	AADN04011244.1	7209	7660	1	452	861.9512	139.9453	5360	0
1_po.27ac_peak_18100_lociStitched	AADN04006715.1	10195	10600	1	406	833.7735	111.9015	5361	0
1_po.27ac_peak_5383_lociStitched	15	5732904	5733367	1	464	849.6976	128.5751	5362	0
1_po.27ac_peak_5557_lociStitched	15	10038561	10039013	1	453	871.9984	151.0132	5363	0
1_po.27ac_peak_8091_lociStitched	2	102167866	102168457	1	592	814.2798	93.5553	5364	0
1_po.27ac_peak_13200_lociStitched	4	13233032	13233453	1	422	897.1931	176.6937	5365	0
1_po.27ac_peak_11322_lociStitched	3	15476408	15476955	1	548	872.0821	151.9019	5366	0
1_po.27ac_peak_15886_lociStitched	6	23335496	23335933	1	438	843.1915	123.1466	5367	0
1_po.27ac_peak_13778_lociStitched	4	51991852	51992451	1	600	895.8045	175.8664	5368	0
1_po.27ac_peak_3463_lociStitched	11	972771	973289	1	519	895.5702	175.9128	5369	0
1_po.27ac_peak_770_lociStitched	1	49083479	49084031	1	553	908.868	189.9432	5370	0
1_po.27ac_peak_14164_lociStitched	4	86158017	86158352	1	336	848.6555	129.8795	5371	0
1_po.27ac_peak_16259_lociStitched	7	10185460	10185996	1	537	867.9984	150.0264	5372	0
1_po.27ac_peak_2834_lociStitched	1	195423589	195423988	1	400	850.9872	133.1064	5373	0
1_po.27ac_peak_3744_lociStitched	11	17786049	17786579	1	531	841.905	124.338	5374	0
2_po.27ac_peak_2142_lociStitched	1	132544370	132554921	2	601	4199.298	3481.83	5375	0
1_po.27ac_peak_14169_lociStitched	4	86543334	86543838	1	505	866.2248	148.932	5376	0
1_po.27ac_peak_12684_lociStitched	3	106882747	106883188	1	442	905.9904	188.8803	5377	0
1_po.27ac_peak_11460_lociStitched	3	19169195	19169760	1	566	881.2305	164.2455	5378	0
1_po.27ac_peak_7891_lociStitched	2	79907033	79907633	1	601	914.1	197.34	5379	0
1_po.27ac_peak_6497_lociStitched	19	5040482	5041014	1	533	828.9092	112.1988	5380	0
1_po.27ac_peak_1442_lociStitched	1	76188111	76188589	1	479	861.4038	145.1208	5381	0
1_po.27ac_peak_14185_lociStitched	4	89242792	89243273	1	482	842.9044	126.6954	5382	0
1_po.27ac_peak_157_lociStitched	1	12642274	12642707	1	434	895.9636	179.8249	5383	0
1_po.27ac_peak_12208_lociStitched	3	66141001	66141427	1	427	824.31	108.5874	5384	0
1_po.27ac_peak_17985_lociStitched	AADN04002115.1	5736	6168	1	433	1058.6592	343.3968	5385	0
1_po.27ac_peak_5740_lociStitched	17	2554233	2554794	1	562	855.3567	141.0915	5386	0
1_po.27ac_peak_13970_lociStitched	4	67063810	67064391	1	582	912.3443	198.2953	5387	0
1_po.27ac_peak_14512_lociStitched	5	14905256	14905754	1	499	840.2754	126.5418	5388	0
1_po.27ac_peak_16453_lociStitched	7	22027696	22028284	1	589	888.5268	175.6944	5389	0
1_po.27ac_peak_17122_lociStitched	8	21709211	21709700	1	490	891.6915	179.0718	5390	0
1_po.27ac_peak_14772_lociStitched	5	26599831	26600413	1	583	812.9376	101.1516	5391	0
1_po.27ac_peak_6864_lociStitched	2	3249990	3250354	1	365	775.5748	64.5008	5392	0
1_po.27ac_peak_2452_lociStitched	1	169419195	169419743	1	549	892.692	181.936	5393	0
1_po.27ac_peak_14458_lociStitched	5	12514295	12514808	1	514	870.3558	159.9021	5394	0
1_po.27ac_peak_5625_lociStitched	15	12183910	12184477	1	568	899.3754	189.3213	5395	0
1_po.27ac_peak_7907_lociStitched	2	81682548	81683010	1	463	844.3512	135.4584	5396	0
1_po.27ac_peak_3927_lociStitched	12	3631985	3632414	1	430	868.2102	160.0599	5397	0
1_po.27ac_peak_9712_lociStitched	23	30818	31267	1	450	924.3563	216.7772	5398	0
1_po.27ac_peak_8009_lociStitched	2	96733157	96733821	1	665	916.7848	209.4256	5399	0
1_po.27ac_peak_12990_lociStitched	4	2403563	2403988	1	426	826.6675	119.6375	5400	0
1_po.27ac_peak_16434_lociStitched	7	19180995	19181564	1	570	882.8035	175.9348	5401	0
1_po.27ac_peak_15771_lociStitched	6	19440522	19441001	1	480	860.0924	153.5195	5402	0
1_po.27ac_peak_18240_lociStitched	AADN04015887.1	3113	3493	1	381	822.282	115.938	5403	0
